Date,Open,High,Low,Close,Adjusted_close,Volume
1981-12-28,493.1,493.1,493.1,493.1,493.1,0
1981-12-29,493.2,493.2,493.2,493.2,493.2,0
1981-12-30,490.4,490.4,490.4,490.4,490.4,0
1982-01-04,497.1,497.1,497.1,497.1,497.1,0
1982-01-05,491,491,491,491,491,0
1982-01-06,491.5,491.5,491.5,491.5,491.5,0
1982-01-07,493.5,493.5,493.5,493.5,493.5,0
1982-01-08,495.4,495.4,495.4,495.4,495.4,0
1982-01-11,494.8,494.8,494.8,494.8,494.8,0
1982-01-12,488.5,488.5,488.5,488.5,488.5,0
1982-01-13,491.7,491.7,491.7,491.7,491.7,0
1982-01-14,486.4,486.4,486.4,486.4,486.4,0
1982-01-15,487.4,487.4,487.4,487.4,487.4,0
1982-01-18,486.1,486.1,486.1,486.1,486.1,0
1982-01-19,491.8,491.8,491.8,491.8,491.8,0
1982-01-20,491.8,491.8,491.8,491.8,491.8,0
1982-01-21,494.7,494.7,494.7,494.7,494.7,0
1982-01-22,498.3,498.3,498.3,498.3,498.3,0
1982-01-25,498.1,498.1,498.1,498.1,498.1,0
1982-01-26,501.3,501.3,501.3,501.3,501.3,0
1982-01-27,500.3,500.3,500.3,500.3,500.3,0
1982-01-28,499.7,499.7,499.7,499.7,499.7,0
1982-01-29,502.1,502.1,502.1,502.1,502.1,0
1982-02-01,503.2,503.2,503.2,503.2,503.2,0
1982-02-02,502.1,502.1,502.1,502.1,502.1,0
1982-02-03,505.5,505.5,505.5,505.5,505.5,0
1982-02-04,506.2,506.2,506.2,506.2,506.2,0
1982-02-05,505.7,505.7,505.7,505.7,505.7,0
1982-02-08,503.7,503.7,503.7,503.7,503.7,0
1982-02-09,501.5,501.5,501.5,501.5,501.5,0
1982-02-10,505.3,505.3,505.3,505.3,505.3,0
1982-02-11,505.2,505.2,505.2,505.2,505.2,0
1982-02-12,504.9,504.9,504.9,504.9,504.9,0
1982-02-15,503.2,503.2,503.2,503.2,503.2,0
1982-02-16,502.8,502.8,502.8,502.8,502.8,0
1982-02-17,505.3,505.3,505.3,505.3,505.3,0
1982-02-18,506,506,506,506,506,0
1982-02-19,510.4,510.4,510.4,510.4,510.4,0
1982-02-22,514,514,514,514,514,0
1982-02-23,511.7,511.7,511.7,511.7,511.7,0
1982-02-24,512.4,512.4,512.4,512.4,512.4,0
1982-02-25,517.1,517.1,517.1,517.1,517.1,0
1982-02-26,515.5,515.5,515.5,515.5,515.5,0
1982-03-01,516.2,516.2,516.2,516.2,516.2,0
1982-03-02,521.7,521.7,521.7,521.7,521.7,0
1982-03-03,520.8,520.8,520.8,520.8,520.8,0
1982-03-04,524.3,524.3,524.3,524.3,524.3,0
1982-03-05,522.7,522.7,522.7,522.7,522.7,0
1982-03-08,523.3,523.3,523.3,523.3,523.3,0
1982-03-09,519.8,519.8,519.8,519.8,519.8,0
1982-03-10,522,522,522,522,522,0
1982-03-11,519.2,519.2,519.2,519.2,519.2,0
1982-03-12,516.8,516.8,516.8,516.8,516.8,0
1982-03-15,514.4,514.4,514.4,514.4,514.4,0
1982-03-16,515.8,515.8,515.8,515.8,515.8,0
1982-03-17,518,518,518,518,518,0
1982-03-18,517,517,517,517,517,0
1982-03-19,522.2,522.2,522.2,522.2,522.2,0
1982-03-22,525.7,525.7,525.7,525.7,525.7,0
1982-03-23,528.3,528.3,528.3,528.3,528.3,0
1982-03-24,525.8,525.8,525.8,525.8,525.8,0
1982-03-25,523.2,523.2,523.2,523.2,523.2,0
1982-03-26,524.9,524.9,524.9,524.9,524.9,0
1982-03-29,522.7,522.7,522.7,522.7,522.7,0
1982-03-30,525.5,525.5,525.5,525.5,525.5,0
1982-03-31,525.7,525.7,525.7,525.7,525.7,0
1982-04-01,530.4,530.4,530.4,530.4,530.4,0
1982-04-02,531.2,531.2,531.2,531.2,531.2,0
1982-04-05,532.9,532.9,532.9,532.9,532.9,0
1982-04-06,530,530,530,530,530,0
1982-04-07,527.2,527.2,527.2,527.2,527.2,0
1982-04-08,528.3,528.3,528.3,528.3,528.3,0
1982-04-13,529.3,529.3,529.3,529.3,529.3,0
1982-04-14,524,524,524,524,524,0
1982-04-15,517.7,517.7,517.7,517.7,517.7,0
1982-04-16,519.5,519.5,519.5,519.5,519.5,0
1982-04-19,519.5,519.5,519.5,519.5,519.5,0
1982-04-20,525,525,525,525,525,0
1982-04-21,526,526,526,526,526,0
1982-04-22,525.9,525.9,525.9,525.9,525.9,0
1982-04-23,528.3,528.3,528.3,528.3,528.3,0
1982-04-26,525.9,525.9,525.9,525.9,525.9,0
1982-04-27,521.6,521.6,521.6,521.6,521.6,0
1982-04-28,520.3,520.3,520.3,520.3,520.3,0
1982-04-29,520.8,520.8,520.8,520.8,520.8,0
1982-04-30,518.2,518.2,518.2,518.2,518.2,0
1982-05-03,518.3,518.3,518.3,518.3,518.3,0
1982-05-04,518.7,518.7,518.7,518.7,518.7,0
1982-05-05,515.5,515.5,515.5,515.5,515.5,0
1982-05-06,516.5,516.5,516.5,516.5,516.5,0
1982-05-07,514.1,514.1,514.1,514.1,514.1,0
1982-05-10,506.2,506.2,506.2,506.2,506.2,0
1982-05-11,509.6,509.6,509.6,509.6,509.6,0
1982-05-12,509,509,509,509,509,0
1982-05-13,506.8,506.8,506.8,506.8,506.8,0
1982-05-14,510.2,510.2,510.2,510.2,510.2,0
1982-05-17,512,512,512,512,512,0
1982-05-18,508.7,508.7,508.7,508.7,508.7,0
1982-05-19,508.6,508.6,508.6,508.6,508.6,0
1982-05-21,506.6,506.6,506.6,506.6,506.6,0
1982-05-24,507.5,507.5,507.5,507.5,507.5,0
1982-05-25,510.1,510.1,510.1,510.1,510.1,0
1982-05-26,510.4,510.4,510.4,510.4,510.4,0
1982-05-27,509.3,509.3,509.3,509.3,509.3,0
1982-05-28,512.2,512.2,512.2,512.2,512.2,0
1982-06-01,512.8,512.8,512.8,512.8,512.8,0
1982-06-02,510.6,510.6,510.6,510.6,510.6,0
1982-06-03,510.1,510.1,510.1,510.1,510.1,0
1982-06-04,510.7,510.7,510.7,510.7,510.7,0
1982-06-07,504,504,504,504,504,0
1982-06-08,505.8,505.8,505.8,505.8,505.8,0
1982-06-09,503.6,503.6,503.6,503.6,503.6,0
1982-06-11,505.2,505.2,505.2,505.2,505.2,0
1982-06-14,504.1,504.1,504.1,504.1,504.1,0
1982-06-15,504.8,504.8,504.8,504.8,504.8,0
1982-06-16,503.3,503.3,503.3,503.3,503.3,0
1982-06-18,497.6,497.6,497.6,497.6,497.6,0
1982-06-21,492.3,492.3,492.3,492.3,492.3,0
1982-06-22,494.3,494.3,494.3,494.3,494.3,0
1982-06-23,491.8,491.8,491.8,491.8,491.8,0
1982-06-24,495.4,495.4,495.4,495.4,495.4,0
1982-06-25,497.5,497.5,497.5,497.5,497.5,0
1982-06-28,497.9,497.9,497.9,497.9,497.9,0
1982-06-29,500.4,500.4,500.4,500.4,500.4,0
1982-06-30,501.1,501.1,501.1,501.1,501.1,0
1982-07-01,508,508,508,508,508,0
1982-07-02,507.7,507.7,507.7,507.7,507.7,0
1982-07-05,508.4,508.4,508.4,508.4,508.4,0
1982-07-06,505.1,505.1,505.1,505.1,505.1,0
1982-07-07,501.9,501.9,501.9,501.9,501.9,0
1982-07-08,497.8,497.8,497.8,497.8,497.8,0
1982-07-09,501.8,501.8,501.8,501.8,501.8,0
1982-07-12,508.1,508.1,508.1,508.1,508.1,0
1982-07-13,506.3,506.3,506.3,506.3,506.3,0
1982-07-14,508.4,508.4,508.4,508.4,508.4,0
1982-07-15,508.7,508.7,508.7,508.7,508.7,0
1982-07-16,507.9,507.9,507.9,507.9,507.9,0
1982-07-19,509.6,509.6,509.6,509.6,509.6,0
1982-07-20,511.5,511.5,511.5,511.5,511.5,0
1982-07-21,512.1,512.1,512.1,512.1,512.1,0
1982-07-22,509.2,509.2,509.2,509.2,509.2,0
1982-07-23,511.6,511.6,511.6,511.6,511.6,0
1982-07-26,514.5,514.5,514.5,514.5,514.5,0
1982-07-27,512.3,512.3,512.3,512.3,512.3,0
1982-07-28,511.8,511.8,511.8,511.8,511.8,0
1982-07-29,508,508,508,508,508,0
1982-07-30,508.5,508.5,508.5,508.5,508.5,0
1982-08-02,513.9,513.9,513.9,513.9,513.9,0
1982-08-03,515.8,515.8,515.8,515.8,515.8,0
1982-08-04,516,516,516,516,516,0
1982-08-05,511.9,511.9,511.9,511.9,511.9,0
1982-08-06,505.3,505.3,505.3,505.3,505.3,0
1982-08-09,497,497,497,497,497,0
1982-08-10,499.9,499.9,499.9,499.9,499.9,0
1982-08-11,495.6,495.6,495.6,495.6,495.6,0
1982-08-12,496.4,496.4,496.4,496.4,496.4,0
1982-08-13,494,494,494,494,494,0
1982-08-16,490.9,490.9,490.9,490.9,490.9,0
1982-08-17,476.6,476.6,476.6,476.6,476.6,0
1982-08-18,487.8,487.8,487.8,487.8,487.8,0
1982-08-19,490.8,490.8,490.8,490.8,490.8,0
1982-08-20,496.5,496.5,496.5,496.5,496.5,0
1982-08-23,503.8,503.8,503.8,503.8,503.8,0
1982-08-24,501.9,501.9,501.9,501.9,501.9,0
1982-08-25,504.9,504.9,504.9,504.9,504.9,0
1982-08-26,508.6,508.6,508.6,508.6,508.6,0
1982-08-27,505.5,505.5,505.5,505.5,505.5,0
1982-08-30,499.4,499.4,499.4,499.4,499.4,0
1982-08-31,502.9,502.9,502.9,502.9,502.9,0
1982-09-01,507.3,507.3,507.3,507.3,507.3,0
1982-09-02,505.9,505.9,505.9,505.9,505.9,0
1982-09-03,505.9,505.9,505.9,505.9,505.9,0
1982-09-06,504.1,504.1,504.1,504.1,504.1,0
1982-09-07,503.1,503.1,503.1,503.1,503.1,0
1982-09-08,500.6,500.6,500.6,500.6,500.6,0
1982-09-09,502.5,502.5,502.5,502.5,502.5,0
1982-09-10,503.9,503.9,503.9,503.9,503.9,0
1982-09-13,501.5,501.5,501.5,501.5,501.5,0
1982-09-14,507.7,507.7,507.7,507.7,507.7,0
1982-09-15,516.1,516.1,516.1,516.1,516.1,0
1982-09-16,518.8,518.8,518.8,518.8,518.8,0
1982-09-17,532.8,532.8,532.8,532.8,532.8,0
1982-09-20,532.5,532.5,532.5,532.5,532.5,0
1982-09-21,530.1,530.1,530.1,530.1,530.1,0
1982-09-22,534.6,534.6,534.6,534.6,534.6,0
1982-09-23,530.1,530.1,530.1,530.1,530.1,0
1982-09-24,526.5,526.5,526.5,526.5,526.5,0
1982-09-27,507.5,507.5,507.5,507.5,507.5,0
1982-09-28,516.9,516.9,516.9,516.9,516.9,0
1982-09-29,527.6,527.6,527.6,527.6,527.6,0
1982-09-30,526.9,526.9,526.9,526.9,526.9,0
1982-10-01,527,527,527,527,527,0
1982-10-04,526.2,526.2,526.2,526.2,526.2,0
1982-10-05,526.8,526.8,526.8,526.8,526.8,0
1982-10-06,526.4,526.4,526.4,526.4,526.4,0
1982-10-07,525.1,525.1,525.1,525.1,525.1,0
1982-10-08,526.1,526.1,526.1,526.1,526.1,0
1982-10-11,530.9,530.9,530.9,530.9,530.9,0
1982-10-12,535.4,535.4,535.4,535.4,535.4,0
1982-10-13,531.1,531.1,531.1,531.1,531.1,0
1982-10-14,529.2,529.2,529.2,529.2,529.2,0
1982-10-15,523.2,523.2,523.2,523.2,523.2,0
1982-10-18,521.3,521.3,521.3,521.3,521.3,0
1982-10-19,518,518,518,518,518,0
1982-10-20,521.2,521.2,521.2,521.2,521.2,0
1982-10-21,525.5,525.5,525.5,525.5,525.5,0
1982-10-22,522.4,522.4,522.4,522.4,522.4,0
1982-10-25,513.6,513.6,513.6,513.6,513.6,0
1982-10-26,514.6,514.6,514.6,514.6,514.6,0
1982-10-27,518.5,518.5,518.5,518.5,518.5,0
1982-10-28,513.8,513.8,513.8,513.8,513.8,0
1982-10-29,511.6,511.6,511.6,511.6,511.6,0
1982-11-01,511.5,511.5,511.5,511.5,511.5,0
1982-11-02,513.8,513.8,513.8,513.8,513.8,0
1982-11-03,513.3,513.3,513.3,513.3,513.3,0
1982-11-04,518.1,518.1,518.1,518.1,518.1,0
1982-11-05,514,514,514,514,514,0
1982-11-08,513.5,513.5,513.5,513.5,513.5,0
1982-11-09,513.1,513.1,513.1,513.1,513.1,0
1982-11-10,516.7,516.7,516.7,516.7,516.7,0
1982-11-11,514,514,514,514,514,0
1982-11-12,516.3,516.3,516.3,516.3,516.3,0
1982-11-15,520.2,520.2,520.2,520.2,520.2,0
1982-11-16,521.9,521.9,521.9,521.9,521.9,0
1982-11-18,527.5,527.5,527.5,527.5,527.5,0
1982-11-19,529.4,529.4,529.4,529.4,529.4,0
1982-11-22,532.1,532.1,532.1,532.1,532.1,0
1982-11-23,525.5,525.5,525.5,525.5,525.5,0
1982-11-24,523.9,523.9,523.9,523.9,523.9,0
1982-11-25,525.9,525.9,525.9,525.9,525.9,0
1982-11-26,523.5,523.5,523.5,523.5,523.5,0
1982-11-29,520.8,520.8,520.8,520.8,520.8,0
1982-11-30,518.5,518.5,518.5,518.5,518.5,0
1982-12-01,525.7,525.7,525.7,525.7,525.7,0
1982-12-02,528.6,528.6,528.6,528.6,528.6,0
1982-12-03,538.6,538.6,538.6,538.6,538.6,0
1982-12-06,548.2,548.2,548.2,548.2,548.2,0
1982-12-07,542.7,542.7,542.7,542.7,542.7,0
1982-12-08,550.9,550.9,550.9,550.9,550.9,0
1982-12-09,550.1,550.1,550.1,550.1,550.1,0
1982-12-10,546.5,546.5,546.5,546.5,546.5,0
1982-12-13,542,542,542,542,542,0
1982-12-14,544.8,544.8,544.8,544.8,544.8,0
1982-12-15,539,539,539,539,539,0
1982-12-16,537,537,537,537,537,0
1982-12-17,537.3,537.3,537.3,537.3,537.3,0
1982-12-20,538.4,538.4,538.4,538.4,538.4,0
1982-12-21,541.9,541.9,541.9,541.9,541.9,0
1982-12-22,549,549,549,549,549,0
1982-12-23,548,548,548,548,548,0
1982-12-27,550.3,550.3,550.3,550.3,550.3,0
1982-12-28,554.6,554.6,554.6,554.6,554.6,0
1982-12-29,552.7,552.7,552.7,552.7,552.7,0
1982-12-30,552.8,552.8,552.8,552.8,552.8,0
1983-01-03,561.1,561.1,561.1,561.1,561.1,0
1983-01-04,559.3,559.3,559.3,559.3,559.3,0
1983-01-05,561.5,561.5,561.5,561.5,561.5,0
1983-01-06,558.7,558.7,558.7,558.7,558.7,0
1983-01-07,557.5,557.5,557.5,557.5,557.5,0
1983-01-10,558,558,558,558,558,0
1983-01-11,558.3,558.3,558.3,558.3,558.3,0
1983-01-12,553,553,553,553,553,0
1983-01-13,543.4,543.4,543.4,543.4,543.4,0
1983-01-14,545.3,545.3,545.3,545.3,545.3,0
1983-01-17,545.1,545.1,545.1,545.1,545.1,0
1983-01-18,537.7,537.7,537.7,537.7,537.7,0
1983-01-19,539.7,539.7,539.7,539.7,539.7,0
1983-01-20,536.9,536.9,536.9,536.9,536.9,0
1983-01-21,535.6,535.6,535.6,535.6,535.6,0
1983-01-24,530,530,530,530,530,0
1983-01-25,531.8,531.8,531.8,531.8,531.8,0
1983-01-26,539.1,539.1,539.1,539.1,539.1,0
1983-01-27,537.6,537.6,537.6,537.6,537.6,0
1983-01-28,543.6,543.6,543.6,543.6,543.6,0
1983-01-31,549.1,549.1,549.1,549.1,549.1,0
1983-02-01,548.1,548.1,548.1,548.1,548.1,0
1983-02-02,545.7,545.7,545.7,545.7,545.7,0
1983-02-03,551.7,551.7,551.7,551.7,551.7,0
1983-02-04,555.1,555.1,555.1,555.1,555.1,0
1983-02-07,553.9,553.9,553.9,553.9,553.9,0
1983-02-08,558,558,558,558,558,0
1983-02-09,556.9,556.9,556.9,556.9,556.9,0
1983-02-10,563.4,563.4,563.4,563.4,563.4,0
1983-02-11,568.2,568.2,568.2,568.2,568.2,0
1983-02-14,567.8,567.8,567.8,567.8,567.8,0
1983-02-15,571.4,571.4,571.4,571.4,571.4,0
1983-02-16,566.6,566.6,566.6,566.6,566.6,0
1983-02-17,567.8,567.8,567.8,567.8,567.8,0
1983-02-18,578.7,578.7,578.7,578.7,578.7,0
1983-02-21,582.3,582.3,582.3,582.3,582.3,0
1983-02-22,580.1,580.1,580.1,580.1,580.1,0
1983-02-23,582.3,582.3,582.3,582.3,582.3,0
1983-02-24,597.2,597.2,597.2,597.2,597.2,0
1983-02-25,601.3,601.3,601.3,601.3,601.3,0
1983-02-28,602.5,602.5,602.5,602.5,602.5,0
1983-03-01,589.8,589.8,589.8,589.8,589.8,0
1983-03-02,605.7,605.7,605.7,605.7,605.7,0
1983-03-03,607.8,607.8,607.8,607.8,607.8,0
1983-03-04,611.1,611.1,611.1,611.1,611.1,0
1983-03-07,628.1,628.1,628.1,628.1,628.1,0
1983-03-08,626.4,626.4,626.4,626.4,626.4,0
1983-03-09,615.8,615.8,615.8,615.8,615.8,0
1983-03-10,629,629,629,629,629,0
1983-03-11,626.7,626.7,626.7,626.7,626.7,0
1983-03-14,624.8,624.8,624.8,624.8,624.8,0
1983-03-15,622.6,622.6,622.6,622.6,622.6,0
1983-03-16,633.5,633.5,633.5,633.5,633.5,0
1983-03-17,635.2,635.2,635.2,635.2,635.2,0
1983-03-18,631.1,631.1,631.1,631.1,631.1,0
1983-03-21,629.3,629.3,629.3,629.3,629.3,0
1983-03-22,641.7,641.7,641.7,641.7,641.7,0
1983-03-23,642.3,642.3,642.3,642.3,642.3,0
1983-03-24,653.9,653.9,653.9,653.9,653.9,0
1983-03-25,658.7,658.7,658.7,658.7,658.7,0
1983-03-28,654,654,654,654,654,0
1983-03-29,638,638,638,638,638,0
1983-03-30,650.1,650.1,650.1,650.1,650.1,0
1983-03-31,661.4,661.4,661.4,661.4,661.4,0
1983-04-05,666.2,666.2,666.2,666.2,666.2,0
1983-04-06,674.4,674.4,674.4,674.4,674.4,0
1983-04-07,672.9,672.9,672.9,672.9,672.9,0
1983-04-08,669.2,669.2,669.2,669.2,669.2,0
1983-04-11,665,665,665,665,665,0
1983-04-12,663,663,663,663,663,0
1983-04-13,656.8,656.8,656.8,656.8,656.8,0
1983-04-14,668.2,668.2,668.2,668.2,668.2,0
1983-04-15,677.7,677.7,677.7,677.7,677.7,0
1983-04-18,682.1,682.1,682.1,682.1,682.1,0
1983-04-19,691.4,691.4,691.4,691.4,691.4,0
1983-04-20,685.3,685.3,685.3,685.3,685.3,0
1983-04-21,698.5,698.5,698.5,698.5,698.5,0
1983-04-22,700.2,700.2,700.2,700.2,700.2,0
1983-04-25,706,706,706,706,706,0
1983-04-26,701.1,701.1,701.1,701.1,701.1,0
1983-04-27,710,710,710,710,710,0
1983-04-28,707,707,707,707,707,0
1983-04-29,707,707,707,707,707,0
1983-05-02,702.5,702.5,702.5,702.5,702.5,0
1983-05-03,689,689,689,689,689,0
1983-05-04,693.3,693.3,693.3,693.3,693.3,0
1983-05-05,687.3,687.3,687.3,687.3,687.3,0
1983-05-06,698.3,698.3,698.3,698.3,698.3,0
1983-05-09,698.8,698.8,698.8,698.8,698.8,0
1983-05-10,693.5,693.5,693.5,693.5,693.5,0
1983-05-11,694.7,694.7,694.7,694.7,694.7,0
1983-05-13,690.5,690.5,690.5,690.5,690.5,0
1983-05-16,677.1,677.1,677.1,677.1,677.1,0
1983-05-17,689.9,689.9,689.9,689.9,689.9,0
1983-05-18,701.6,701.6,701.6,701.6,701.6,0
1983-05-19,701.8,701.8,701.8,701.8,701.8,0
1983-05-20,697,697,697,697,697,0
1983-05-24,695.4,695.4,695.4,695.4,695.4,0
1983-05-25,696.6,696.6,696.6,696.6,696.6,0
1983-05-26,690.8,690.8,690.8,690.8,690.8,0
1983-05-27,688.8,688.8,688.8,688.8,688.8,0
1983-05-30,677.4,677.4,677.4,677.4,677.4,0
1983-05-31,675.7,675.7,675.7,675.7,675.7,0
1983-06-01,664.3,664.3,664.3,664.3,664.3,0
1983-06-03,676.2,676.2,676.2,676.2,676.2,0
1983-06-06,678.1,678.1,678.1,678.1,678.1,0
1983-06-07,686.1,686.1,686.1,686.1,686.1,0
1983-06-08,683.4,683.4,683.4,683.4,683.4,0
1983-06-09,683.5,683.5,683.5,683.5,683.5,0
1983-06-10,688,688,688,688,688,0
1983-06-13,696.6,696.6,696.6,696.6,696.6,0
1983-06-14,701.4,701.4,701.4,701.4,701.4,0
1983-06-15,692.1,692.1,692.1,692.1,692.1,0
1983-06-16,696.2,696.2,696.2,696.2,696.2,0
1983-06-20,702.1,702.1,702.1,702.1,702.1,0
1983-06-21,703.1,703.1,703.1,703.1,703.1,0
1983-06-22,710.9,710.9,710.9,710.9,710.9,0
1983-06-23,712.8,712.8,712.8,712.8,712.8,0
1983-06-24,717.6,717.6,717.6,717.6,717.6,0
1983-06-27,721.9,721.9,721.9,721.9,721.9,0
1983-06-28,714,714,714,714,714,0
1983-06-29,716.3,716.3,716.3,716.3,716.3,0
1983-06-30,719.7,719.7,719.7,719.7,719.7,0
1983-07-01,730.6,730.6,730.6,730.6,730.6,0
1983-07-04,739.1,739.1,739.1,739.1,739.1,0
1983-07-05,734.4,734.4,734.4,734.4,734.4,0
1983-07-06,735,735,735,735,735,0
1983-07-07,749.1,749.1,749.1,749.1,749.1,0
1983-07-08,745.2,745.2,745.2,745.2,745.2,0
1983-07-11,741.8,741.8,741.8,741.8,741.8,0
1983-07-12,733.2,733.2,733.2,733.2,733.2,0
1983-07-13,720.2,720.2,720.2,720.2,720.2,0
1983-07-14,727.2,727.2,727.2,727.2,727.2,0
1983-07-15,733.1,733.1,733.1,733.1,733.1,0
1983-07-18,727.2,727.2,727.2,727.2,727.2,0
1983-07-19,725.4,725.4,725.4,725.4,725.4,0
1983-07-20,732.7,732.7,732.7,732.7,732.7,0
1983-07-21,740,740,740,740,740,0
1983-07-22,738.7,738.7,738.7,738.7,738.7,0
1983-07-25,733.3,733.3,733.3,733.3,733.3,0
1983-07-26,741.8,741.8,741.8,741.8,741.8,0
1983-07-27,743.5,743.5,743.5,743.5,743.5,0
1983-07-28,742.7,742.7,742.7,742.7,742.7,0
1983-07-29,737.7,737.7,737.7,737.7,737.7,0
1983-08-01,734,734,734,734,734,0
1983-08-02,735.8,735.8,735.8,735.8,735.8,0
1983-08-03,741.1,741.1,741.1,741.1,741.1,0
1983-08-04,740.3,740.3,740.3,740.3,740.3,0
1983-08-05,727.1,727.1,727.1,727.1,727.1,0
1983-08-08,714.5,714.5,714.5,714.5,714.5,0
1983-08-09,710.1,710.1,710.1,710.1,710.1,0
1983-08-10,703.5,703.5,703.5,703.5,703.5,0
1983-08-11,712.4,712.4,712.4,712.4,712.4,0
1983-08-12,718.6,718.6,718.6,718.6,718.6,0
1983-08-15,727.2,727.2,727.2,727.2,727.2,0
1983-08-16,729,729,729,729,729,0
1983-08-17,724.8,724.8,724.8,724.8,724.8,0
1983-08-18,726.5,726.5,726.5,726.5,726.5,0
1983-08-19,721.1,721.1,721.1,721.1,721.1,0
1983-08-22,717.4,717.4,717.4,717.4,717.4,0
1983-08-23,713.4,713.4,713.4,713.4,713.4,0
1983-08-24,714.8,714.8,714.8,714.8,714.8,0
1983-08-25,711.7,711.7,711.7,711.7,711.7,0
1983-08-26,707.2,707.2,707.2,707.2,707.2,0
1983-08-29,700.1,700.1,700.1,700.1,700.1,0
1983-08-30,696,696,696,696,696,0
1983-08-31,698.4,698.4,698.4,698.4,698.4,0
1983-09-01,707.3,707.3,707.3,707.3,707.3,0
1983-09-02,704.1,704.1,704.1,704.1,704.1,0
1983-09-05,711.2,711.2,711.2,711.2,711.2,0
1983-09-06,713.4,713.4,713.4,713.4,713.4,0
1983-09-07,708.8,708.8,708.8,708.8,708.8,0
1983-09-08,714.7,714.7,714.7,714.7,714.7,0
1983-09-09,708.3,708.3,708.3,708.3,708.3,0
1983-09-12,711.5,711.5,711.5,711.5,711.5,0
1983-09-13,703.9,703.9,703.9,703.9,703.9,0
1983-09-14,702.7,702.7,702.7,702.7,702.7,0
1983-09-15,703.2,703.2,703.2,703.2,703.2,0
1983-09-16,702.6,702.6,702.6,702.6,702.6,0
1983-09-19,707.9,707.9,707.9,707.9,707.9,0
1983-09-20,716.3,716.3,716.3,716.3,716.3,0
1983-09-21,714.1,714.1,714.1,714.1,714.1,0
1983-09-22,710.8,710.8,710.8,710.8,710.8,0
1983-09-23,718.2,718.2,718.2,718.2,718.2,0
1983-09-26,724.8,724.8,724.8,724.8,724.8,0
1983-09-27,720.3,720.3,720.3,720.3,720.3,0
1983-09-28,721.8,721.8,721.8,721.8,721.8,0
1983-09-29,721.9,721.9,721.9,721.9,721.9,0
1983-09-30,719.3,719.3,719.3,719.3,719.3,0
1983-10-03,720.2,720.2,720.2,720.2,720.2,0
1983-10-04,720.3,720.3,720.3,720.3,720.3,0
1983-10-05,729,729,729,729,729,0
1983-10-06,736.3,736.3,736.3,736.3,736.3,0
1983-10-07,741.2,741.2,741.2,741.2,741.2,0
1983-10-10,742.5,742.5,742.5,742.5,742.5,0
1983-10-11,740.3,740.3,740.3,740.3,740.3,0
1983-10-12,736.7,736.7,736.7,736.7,736.7,0
1983-10-13,739,739,739,739,739,0
1983-10-14,740.3,740.3,740.3,740.3,740.3,0
1983-10-17,747.4,747.4,747.4,747.4,747.4,0
1983-10-18,749.9,749.9,749.9,749.9,749.9,0
1983-10-19,750.4,750.4,750.4,750.4,750.4,0
1983-10-20,748.5,748.5,748.5,748.5,748.5,0
1983-10-21,754.7,754.7,754.7,754.7,754.7,0
1983-10-24,754.3,754.3,754.3,754.3,754.3,0
1983-10-25,760.6,760.6,760.6,760.6,760.6,0
1983-10-26,753.8,753.8,753.8,753.8,753.8,0
1983-10-27,748.3,748.3,748.3,748.3,748.3,0
1983-10-28,752.6,752.6,752.6,752.6,752.6,0
1983-10-31,753.8,753.8,753.8,753.8,753.8,0
1983-11-01,750.2,750.2,750.2,750.2,750.2,0
1983-11-02,742.3,742.3,742.3,742.3,742.3,0
1983-11-03,743.3,743.3,743.3,743.3,743.3,0
1983-11-04,731.2,731.2,731.2,731.2,731.2,0
1983-11-07,733.3,733.3,733.3,733.3,733.3,0
1983-11-08,738.2,738.2,738.2,738.2,738.2,0
1983-11-09,748.3,748.3,748.3,748.3,748.3,0
1983-11-10,752.9,752.9,752.9,752.9,752.9,0
1983-11-11,747.8,747.8,747.8,747.8,747.8,0
1983-11-14,751.1,751.1,751.1,751.1,751.1,0
1983-11-15,753.3,753.3,753.3,753.3,753.3,0
1983-11-17,746.4,746.4,746.4,746.4,746.4,0
1983-11-18,742.6,742.6,742.6,742.6,742.6,0
1983-11-21,735.5,735.5,735.5,735.5,735.5,0
1983-11-22,738,738,738,738,738,0
1983-11-23,746.7,746.7,746.7,746.7,746.7,0
1983-11-24,747.5,747.5,747.5,747.5,747.5,0
1983-11-25,751,751,751,751,751,0
1983-11-28,750.4,750.4,750.4,750.4,750.4,0
1983-11-29,747.6,747.6,747.6,747.6,747.6,0
1983-11-30,753.5,753.5,753.5,753.5,753.5,0
1983-12-01,757.3,757.3,757.3,757.3,757.3,0
1983-12-02,764.2,764.2,764.2,764.2,764.2,0
1983-12-05,762.9,762.9,762.9,762.9,762.9,0
1983-12-06,762.1,762.1,762.1,762.1,762.1,0
1983-12-07,759,759,759,759,759,0
1983-12-08,757.3,757.3,757.3,757.3,757.3,0
1983-12-09,754.1,754.1,754.1,754.1,754.1,0
1983-12-12,754.8,754.8,754.8,754.8,754.8,0
1983-12-13,755.1,755.1,755.1,755.1,755.1,0
1983-12-14,749.4,749.4,749.4,749.4,749.4,0
1983-12-15,746.7,746.7,746.7,746.7,746.7,0
1983-12-16,749.9,749.9,749.9,749.9,749.9,0
1983-12-19,754.9,754.9,754.9,754.9,754.9,0
1983-12-20,759.4,759.4,759.4,759.4,759.4,0
1983-12-21,764.1,764.1,764.1,764.1,764.1,0
